Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLV,XLY
2002-02-08,13.653240203857422,,14.384895324707031,13.251276969909668,16.643901824951172,16.903512954711914,14.805435180664062,,19.38423728942871,21.928659439086914
2002-02-11,14.023096084594727,,14.573352813720703,13.366595268249512,17.0050048828125,17.28336524963379,15.042896270751953,,19.562088012695312,22.584985733032227
2002-02-12,13.929060935974121,,14.50482177734375,13.214584350585938,16.857887268066406,17.002267837524414,15.036956787109375,,19.38423728942871,22.391944885253906
2002-02-13,14.079516410827637,,14.59048843383789,13.481911659240723,17.038433074951172,17.275772094726562,15.131939888000488,,19.704341888427734,22.723968505859375
2002-02-14,14.048168182373047,,14.710402488708496,13.455705642700195,17.098613739013672,17.093435287475586,15.131939888000488,,19.761247634887695,22.80890655517578
2002-02-15,14.104588508605957,,14.72182846069336,13.246034622192383,16.978254318237305,16.59963035583496,15.137871742248535,,19.45537567138672,22.5463809967041
2002-02-19,13.835029602050781,,14.59048843383789,12.884349822998047,16.931447982788086,16.014652252197266,14.94791316986084,,19.135257720947266,22.283857345581055
2002-02-20,14.035628318786621,,14.544798851013184,13.125468254089355,17.178861618041992,16.212173461914062,15.250664710998535,,19.5976505279541,22.723968505859375
2002-02-21,14.167274475097656,,14.716118812561035,12.973458290100098,17.11199188232422,15.460067749023438,15.060702323913574,,19.45537567138672,22.50776481628418
2002-02-22,14.292649269104004,,15.121569633483887,12.894824028015137,17.279163360595703,15.558823585510254,15.310033798217773,,19.633211135864258,22.538660049438477
2002-02-25,14.367874145507812,,15.338569641113281,13.225065231323242,17.733888626098633,16.083023071289062,15.333772659301758,,19.974660873413086,22.917007446289062
2002-02-26,14.392943382263184,,15.258624076843262,13.214584350585938,17.80075454711914,15.984260559082031,15.327842712402344,,19.91775131225586,23.164094924926758
2002-02-27,14.474441528320312,,15.247196197509766,13.350872993469238,18.014734268188477,15.870307922363281,15.345645904541016,,19.846603393554688,23.125484466552734
2002-02-28,14.468173027038574,,15.207222938537598,13.392802238464355,17.787378311157227,15.687973022460938,15.29222297668457,,19.90352439880371,22.932449340820312
2002-03-01,14.681310653686523,,15.424224853515625,13.576263427734375,18.20197105407715,16.478078842163086,15.583110809326172,,20.28053855895996,23.148643493652344
2002-03-04,15.082499504089355,,15.761146545410156,14.03754711151123,18.823856353759766,17.078243255615234,15.589041709899902,,20.48682975769043,23.496103286743164
2002-03-05,14.649969100952148,,15.766855239868164,14.04803466796875,18.58980941772461,17.131427764892578,15.315972328186035,,20.458377838134766,22.80890655517578
2002-03-06,14.919516563415527,,16.06951141357422,14.28391170501709,19.151525497436523,17.29855728149414,15.440634727478027,,20.742919921875,23.125484466552734
2002-03-07,14.819223403930664,,16.189437866210938,14.158108711242676,18.924165725708008,17.23777961730957,15.43469524383545,,20.586414337158203,23.30306625366211
2002-03-08,14.756532669067383,,16.11520004272461,14.221010208129883,19.05121612548828,17.693601608276367,15.381263732910156,,20.79982566833496,23.434337615966797
2002-03-11,14.737722396850586,,16.286523818969727,14.304877281188965,19.09134292602539,17.746788024902344,15.381263732910156,,20.70022964477539,23.326234817504883
2002-03-12,14.762803077697754,,16.429283142089844,14.310123443603516,19.05121612548828,17.366941452026367,15.375325202941895,,20.62909507751465,23.37257194519043
2002-03-13,14.574745178222656,,16.32078742980957,14.1790771484375,18.790430068969727,16.91110610961914,15.494057655334473,,20.55795669555664,23.318519592285156
2002-03-14,14.77534008026123,,16.31507682800293,14.21576976776123,18.810495376586914,16.71358299255371,15.45250415802002,,20.70022964477539,23.318519592285156
2002-03-15,14.913080215454102,,16.433101654052734,14.515549659729004,18.82523536682129,16.835140228271484,15.735304832458496,,21.07955551147461,23.618478775024414
2002-03-18,14.969690322875977,,16.559162139892578,14.483983039855957,18.7514705657959,16.88831901550293,15.687663078308105,,21.264589309692383,23.626218795776367
2002-03-19,15.108074188232422,,16.759702682495117,14.478731155395508,18.952667236328125,16.956693649291992,15.747206687927246,,21.243227005004883,23.726716995239258
2002-03-20,15.0388822555542,,16.582080841064453,14.252581596374512,18.744770050048828,16.44009017944336,15.4376220703125,,21.25034523010254,23.633941650390625
2002-03-21,14.793581008911133,,16.67375373840332,14.257841110229492,18.369205474853516,16.766765594482422,15.55669116973877,,21.115140914916992,23.340160369873047
2002-03-22,14.674074172973633,,16.28412628173828,14.252581596374512,18.261898040771484,16.52366065979004,15.574553489685059,,21.001262664794922,23.2319278717041
2002-03-25,14.485383033752441,,16.135154724121094,14.026432991027832,17.973512649536133,16.15140151977539,15.419756889343262,,20.688138961791992,22.806716918945312
2002-03-26,14.755840301513672,,16.266939163208008,14.199990272521973,18.087522506713867,16.272951126098633,15.538827896118164,,20.56714630126953,23.115962982177734
2002-03-27,15.064044952392578,,16.645103454589844,14.38405990600586,18.208236694335938,16.265348434448242,15.491196632385254,,20.873165130615234,23.270580291748047
2002-03-28,14.913080215454102,,16.553430557250977,14.278882026672363,18.268600463867188,16.462886810302734,15.538827896118164,,21.058197021484375,23.224201202392578
2002-04-01,14.831317901611328,,16.668027877807617,14.252581596374512,18.261898040771484,16.64521598815918,15.509066581726074,,20.86605453491211,22.79125213623047
2002-04-02,14.768417358398438,,16.87430191040039,14.305170059204102,18.087522506713867,16.159000396728516,15.401896476745605,,20.745059967041016,22.381502151489258
2002-04-03,14.5608549118042,,16.507587432861328,14.094805717468262,17.839378356933594,15.908283233642578,15.413803100585938,,20.474628448486328,22.21143341064453
2002-04-04,14.378457069396973,,16.209651947021484,14.221026420593262,17.980220794677734,15.976675033569336,15.235201835632324,,20.766416549682617,22.5129337310791
2002-04-05,14.573440551757812,,16.026281356811523,14.289397239685059,18.06070327758789,15.725958824157715,15.110176086425781,,21.015506744384766,22.652095794677734
2002-04-08,14.636333465576172,,16.27266502380371,14.33147144317627,18.201536178588867,15.64999008178711,15.157803535461426,,21.10089874267578,22.992265701293945
2002-04-09,14.623758316040039,,16.037748336791992,14.420875549316406,18.188127517700195,15.25494384765625,15.145894050598145,,21.129362106323242,23.154619216918945
2002-04-10,14.938248634338379,,16.221107482910156,14.473471641540527,18.61063575744629,15.300532341003418,15.395944595336914,,21.321516036987305,23.42521095275879
2002-04-11,14.768417358398438,,16.05493927001953,14.115839958190918,18.01375389099121,14.791525840759277,15.18757438659668,,20.96569061279297,23.069570541381836
2002-04-12,14.692944526672363,,15.52779769897461,14.294654846191406,17.986923217773438,15.042224884033203,15.270916938781738,,21.036855697631836,23.541166305541992
2002-04-15,14.655210494995117,,15.831469535827637,14.110584259033203,17.799144744873047,15.080212593078613,15.259008407592773,,21.022621154785156,23.1855411529541
2002-04-16,14.913080215454102,,16.12942123413086,14.399847984313965,18.114349365234375,15.763946533203125,15.419756889343262,,21.164953231811523,23.525712966918945
2002-04-17,14.982271194458008,,16.32996368408203,14.436652183532715,17.986923217773438,15.824718475341797,15.193523406982422,,21.21476936340332,23.286046981811523
2002-04-18,14.818742752075195,,16.41019058227539,14.436652183532715,17.852800369262695,15.657588958740234,15.348312377929688,,21.43538475036621,23.13142204284668
2002-04-19,14.843896865844727,,16.48467254638672,14.410365104675293,17.752195358276367,15.612011909484863,15.378082275390625,,21.606184005737305,23.2319278717041
2002-04-22,14.47280502319336,,16.32423973083496,14.21576976776123,17.47052764892578,15.224556922912598,15.288780212402344,,21.506549835205078,23.007719039916992
2002-04-23,14.296685218811035,,16.28412628173828,14.147393226623535,17.436988830566406,14.913070678710938,15.163752555847168,,21.34998893737793,23.04637908935547
2002-04-24,14.208627700805664,,15.991915702819824,14.05799388885498,17.28944969177246,14.68515682220459,15.098264694213867,,21.49231719970703,22.84536361694336
2002-04-25,14.177179336547852,,16.106502532958984,13.926506042480469,17.081544876098633,14.78392505645752,15.145894050598145,,21.55636978149414,22.9072208404541
2002-04-26,14.221212387084961,,15.928879737854004,13.873912811279297,16.90717315673828,14.282517433166504,15.050641059875488,,21.2076473236084,22.768062591552734
2002-04-29,13.982198715209961,,15.825745582580566,13.75295639038086,16.538320541381836,14.191349029541016,14.895844459533691,,20.723716735839844,22.520671844482422
2002-04-30,14.208627700805664,,15.95753002166748,13.915987014770508,17.007776260375977,14.472440719604492,14.961331367492676,,20.930099487304688,22.57478141784668
2002-05-01,14.227499961853027,,16.05493927001953,14.01065731048584,17.06142807006836,14.3508939743042,15.175665855407715,,21.307287216186523,22.698484420776367
2002-05-02,14.5357027053833,,16.175264358520508,14.147393226623535,17.121780395507812,13.986231803894043,15.175665855407715,,21.23612403869629,22.9072208404541
2002-05-03,14.630043029785156,,16.232568740844727,14.079026222229004,17.128498077392578,13.651958465576172,15.032779693603516,,21.10089874267578,22.59798240661621
2002-05-06,14.541986465454102,,15.676769256591797,13.75295639038086,16.645618438720703,13.264506340026855,14.925612449645996,,20.70236587524414,22.188236236572266
2002-05-07,14.655210494995117,,15.602282524108887,13.689845085144043,16.659027099609375,13.264506340026855,14.717236518859863,,20.745059967041016,22.5129337310791
2002-05-08,14.812450408935547,,15.928879737854004,14.094805717468262,17.349807739257812,14.639586448669434,14.985146522521973,,21.2076473236084,22.84536361694336
2002-05-09,14.825032234191895,,15.785635948181152,13.926506042480469,17.054716110229492,14.160959243774414,14.83035659790039,,20.96569061279297,22.497472763061523
2002-05-10,14.774710655212402,,15.774178504943848,13.747692108154297,16.799877166748047,13.674750328063965,14.800594329833984,,20.688138961791992,22.12636947631836
2002-05-13,14.881637573242188,,16.07785415649414,13.994873046875,16.90717315673828,14.214144706726074,14.949431419372559,,20.930099487304688,22.366039276123047
2002-05-14,15.108074188232422,,16.12369155883789,14.210509300231934,17.28274154663086,14.897882461547852,15.008955001831055,,21.307287216186523,23.162353515625
2002-05-15,15.145801544189453,,15.854393005371094,14.142135620117188,17.349807739257812,14.852293968200684,14.788681983947754,,21.49231719970703,23.023193359375
2002-05-16,15.095495223999023,,16.037748336791992,14.31043815612793,17.457111358642578,15.072616577148438,14.806539535522461,,21.54926109313965,23.193275451660156
2002-05-17,15.164676666259766,,15.90596866607666,14.373544692993164,17.611370086669922,15.148584365844727,14.979191780090332,,21.542137145996094,23.386547088623047
2002-05-20,15.089198112487793,,15.797096252441406,14.126359939575195,17.47052764892578,14.7535400390625,14.907752990722656,,21.34998893737793,23.309240341186523
2002-05-21,15.064044952392578,,15.808555603027344,13.994873046875,17.20226287841797,14.388876914978027,14.782732963562012,,21.164953231811523,22.729402542114258
2002-05-22,15.114358901977539,,16.072126388549805,14.021174430847168,17.27603530883789,14.563614845275879,14.91370964050293,,21.036855697631836,22.6289005279541
2002-05-23,15.35965633392334,,16.209651947021484,14.173690795898438,17.597946166992188,14.677566528320312,14.961331367492676,,21.229007720947266,22.84536361694336
2002-05-24,15.152098655700684,,16.032020568847656,14.079026222229004,17.40345573425293,14.358495712280273,14.788681983947754,,21.143598556518555,22.667556762695312
2002-05-28,15.064044952392578,,15.90596866607666,13.931768417358398,17.208965301513672,14.229339599609375,14.73510456085205,,21.12224769592285,22.311922073364258
2002-05-29,14.963398933410645,,15.75698471069336,13.926506042480469,17.014480590820312,13.963438034057617,14.782732963562012,,21.108016967773438,22.265539169311523
2002-05-30,14.831317901611328,,15.453312873840332,13.868659019470215,16.94069480895996,14.03180980682373,14.717236518859863,,21.065317153930664,22.072263717651367
2002-05-31,14.913080215454102,,15.676769256591797,13.873912811279297,17.081544876098633,13.872273445129395,14.794633865356445,,21.221879959106445,22.458820343017578
2002-06-03,14.680362701416016,,15.184000015258789,13.600436210632324,16.43771743774414,13.462027549743652,14.455282211303711,,20.858932495117188,21.863523483276367
2002-06-04,14.604889869689941,,15.184000015258789,13.511024475097656,16.3035831451416,13.651958465576172,14.43742561340332,,20.80912208557129,21.73982810974121
2002-06-05,14.718103408813477,,15.126709938049316,13.642509460449219,16.57855796813965,13.819096565246582,14.60411262512207,,20.987031936645508,22.188236236572266
2002-06-06,14.491671562194824,,14.966275215148926,13.347991943359375,16.1828670501709,13.484823226928711,14.2766695022583,,20.70236587524414,21.840330123901367
2002-06-07,14.49795913696289,,15.120975494384766,13.390064239501953,16.1828670501709,13.1885404586792,14.2766695022583,,20.851821899414062,21.863523483276367
2002-06-10,14.52940559387207,,14.840216636657715,13.463692665100098,16.31028938293457,13.066981315612793,14.43742561340332,,20.894506454467773,22.22688102722168
2002-06-11,14.365878105163574,,14.616753578186035,13.227031707763672,16.115800857543945,12.778291702270508,14.050435066223145,,20.73794174194336,22.110923767089844
2002-06-12,14.485383033752441,,14.823025703430176,13.300654411315918,16.109094619750977,13.036596298217773,14.038535118103027,,20.31095314025879,22.29646873474121
2002-06-13,14.227499961853027,,14.805837631225586,12.990363121032715,16.068857192993164,12.816283226013184,13.996855735778809,,19.94089126586914,21.78621482849121
2002-06-14,14.23378849029541,,14.788643836975098,13.111322402954102,15.988377571105957,12.793485641479492,14.056389808654785,,19.791439056396484,21.64705467224121
2002-06-17,14.466512680053711,,15.172553062438965,13.700358390808105,16.43771743774414,13.226519584655762,14.32430362701416,,20.346532821655273,22.219158172607422
2002-06-18,14.52940559387207,,15.098057746887207,13.726655960083008,16.591964721679688,13.082176208496094,14.288572311401367,,20.43906021118164,22.14957046508789
2002-06-19,14.49795913696289,,14.949084281921387,13.595176696777344,16.464540481567383,12.565580368041992,14.235001564025879,,20.367891311645508,22.056795120239258
2002-06-20,14.510537147521973,,14.920435905456543,13.321687698364258,16.33711814880371,12.276887893676758,14.109976768493652,,19.82701301574707,21.732101440429688
2002-06-21,14.330389022827148,,14.82589340209961,13.174836158752441,15.926352500915527,11.927419662475586,13.728982925415039,,19.412015914916992,21.39207649230957
2002-06-24,14.343024253845215,,14.958476066589355,13.21181583404541,16.14820671081543,12.132545471191406,13.591623306274414,,19.561504364013672,21.62443733215332
2002-06-25,14.437845230102539,,14.89507007598877,13.085029602050781,15.805344581604004,11.714703559875488,13.310962677001953,,19.255401611328125,21.26041603088379
2002-06-26,14.311419486999512,,14.900829315185547,12.836752891540527,15.798626899719238,11.722298622131348,13.287074089050293,,19.575740814208984,21.066795349121094
2002-06-27,14.425209045410156,,14.975769996643066,13.1114501953125,16.04736328125,12.033782005310059,13.388586044311523,,20.074031829833984,21.19070816040039
2002-06-28,14.65909194946289,,15.10258960723877,13.280491828918457,16.033916473388672,12.018586158752441,13.287074089050293,,19.70387077331543,21.275903701782227
2002-07-01,14.570595741271973,,14.958476066589355,13.005790710449219,15.677613258361816,11.50958251953125,13.418450355529785,,18.878131866455078,20.6330623626709
2002-07-02,14.27981185913086,,14.664496421813965,12.826183319091797,15.435596466064453,11.167715072631836,13.328872680664062,,18.451011657714844,20.34648895263672
2002-07-03,14.14074420928955,,14.756731986999512,12.683558464050293,15.455754280090332,11.577956199645996,13.239294052124023,,18.4794979095459,20.609817504882812
2002-07-05,14.501056671142578,,15.10258960723877,13.169554710388184,16.09442901611328,12.20091724395752,13.412477493286133,,19.098796844482422,21.42306137084961
2002-07-08,14.538983345031738,,14.918128967285156,13.100878715515137,15.82551383972168,11.836254119873047,13.388586044311523,,18.863893508911133,21.12875747680664
2002-07-09,14.387277603149414,,14.733663558959961,12.757511138916016,15.428863525390625,11.661524772644043,13.16763687133789,,18.002561569213867,20.648548126220703
2002-07-10,13.963761329650879,,14.10535717010498,12.35074520111084,15.052386283874512,11.350042343139648,12.898921966552734,,17.16970443725586,19.97471809387207
2002-07-11,13.755152702331543,,13.834429740905762,12.519796371459961,15.072558403015137,11.767884254455566,12.683929443359375,,17.497156143188477,19.959224700927734
2002-07-12,13.616077423095703,,13.586567878723145,12.3349027633667,15.025496482849121,11.714703559875488,12.415200233459473,,17.72494125366211,19.703645706176758
2002-07-15,13.306333541870117,,13.286820411682129,12.3349027633667,14.911213874816895,11.942619323730469,12.236054420471191,,17.404617309570312,19.401580810546875
2002-07-16,13.066128730773926,,13.085063934326172,12.08661937713623,14.60196590423584,11.805869102478027,12.044954299926758,,17.28359031677246,18.874906539916992
2002-07-17,13.160947799682617,,13.22917366027832,12.012662887573242,14.776754379272461,11.889434814453125,12.098698616027832,,17.660865783691406,18.774232864379883
2002-07-18,12.964982986450195,,13.142707824707031,11.595338821411133,14.346490859985352,11.638731956481934,11.82400131225586,,16.828020095825195,18.464420318603516
2002-07-19,12.389749526977539,,12.335698127746582,11.347054481506348,13.902787208557129,11.27407455444336,11.2746000289917,,16.137521743774414,17.565980911254883
2002-07-22,11.8145112991333,,11.58057689666748,10.961427688598633,13.459083557128906,10.681499481201172,11.370149612426758,,16.002283096313477,17.279409408569336
2002-07-23,11.738652229309082,,11.413403511047363,10.338069915771484,13.1565523147583,10.149701118469238,11.423897743225098,,15.703292846679688,17.00058364868164
2002-07-24,12.440314292907715,,12.16853141784668,10.961427688598633,13.862460136413574,10.673904418945312,12.00911808013916,,16.721235275268555,17.999713897705078
2002-07-25,12.78166675567627,,12.116655349731445,10.882180213928223,13.875897407531738,10.035745620727539,12.158415794372559,,17.290714263916016,17.70539665222168
2002-07-26,12.838557243347168,,12.278054237365723,11.214984893798828,14.097748756408691,10.17249584197998,12.212162971496582,,17.675111770629883,17.91451644897461
2002-07-29,13.477005004882812,,12.987074851989746,11.965121269226074,14.978438377380371,10.772664070129395,12.564489364624023,,18.46525764465332,18.898147583007812
2002-07-30,12.97130298614502,,12.785323143005371,11.991531372070312,15.153230667114258,10.939802169799805,12.439081192016602,,18.600509643554688,18.828441619873047
2002-07-31,12.996590614318848,,13.0101318359375,12.176426887512207,15.126334190368652,10.87902545928955,12.719759941101074,,19.134397506713867,18.735490798950195
2002-08-01,12.914414405822754,,12.243471145629883,11.875316619873047,14.790203094482422,10.400411605834961,12.600327491760254,,18.600509643554688,18.16236114501953
2002-08-02,12.37077808380127,,12.10512924194336,11.574203491210938,14.252371788024902,10.180088996887207,12.576430320739746,,18.451011657714844,17.35686492919922
2002-08-05,11.947257041931152,,11.655510902404785,11.119900703430176,13.781778335571289,9.73946475982666,12.403255462646484,,17.660865783691406,16.95411491394043
2002-08-06,12.452960014343262,,12.076305389404297,11.484399795532227,14.252371788024902,10.149701118469238,12.415200233459473,,18.095096588134766,17.457551956176758
2002-08-07,12.762700080871582,,12.249238967895508,11.632308959960938,14.60867977142334,10.33203411102295,12.701841354370117,,18.700164794921875,17.70539665222168
2002-08-08,13.021872520446777,,12.76802921295166,12.239818572998047,15.032217025756836,10.711889266967773,12.994458198547363,,19.397777557373047,17.937753677368164
2002-08-09,13.173583984375,,12.9985990524292,12.345467567443848,15.146507263183594,10.673904418945312,13.05417537689209,,19.369308471679688,18.007461547851562
2002-08-12,13.110379219055176,,12.969776153564453,12.208117485046387,14.971714973449707,10.575143814086914,13.012371063232422,,19.397777557373047,17.75185775756836
2002-08-13,12.8954496383667,,12.77379035949707,11.91757869720459,14.622123718261719,10.33203411102295,12.886967658996582,,18.935077667236328,17.55048370361328
2002-08-14,13.059802055358887,,13.275286674499512,12.393010139465332,14.938102722167969,10.977783203125,13.310962677001953,,19.412015914916992,18.51089096069336
2002-08-15,13.053481101989746,,13.649971961975098,12.546207427978516,15.059114456176758,11.129725456237793,13.191521644592285,,19.54726791381836,19.26991844177246
2002-08-16,12.819596290588379,,13.430925369262695,12.456402778625488,15.04566478729248,11.395627975463867,13.131803512573242,,19.39065170288086,19.24667739868164
2002-08-19,13.08508014678955,,13.540444374084473,12.773357391357422,15.401968955993652,11.81346321105957,13.233325004577637,,19.66115379333496,19.69588851928711
2002-08-20,12.870162010192871,,13.200350761413574,12.599035263061523,15.328022003173828,11.479192733764648,13.173608779907227,,19.412015914916992,19.556480407714844
2002-08-21,13.028194427490234,,13.22917366027832,12.625441551208496,15.375078201293945,11.836254119873047,13.155693054199219,,19.739459991455078,19.88177490234375
2002-08-22,13.160947799682617,,13.603861808776855,12.773357391357422,15.596938133239746,11.973004341125488,13.221380233764648,,20.358760833740234,20.183841705322266
2002-08-23,12.977622985839844,,13.384817123413086,12.503948211669922,15.23390007019043,11.539970397949219,13.012371063232422,,19.831995010375977,19.626192092895508
2002-08-26,13.123014450073242,,13.563509941101074,12.688833236694336,15.422146797180176,11.61594009399414,13.04223346710205,,20.052671432495117,19.742366790771484
2002-08-27,13.179911613464355,,13.557745933532715,12.572619438171387,15.28768253326416,11.228487014770508,13.006399154663086,,19.483196258544922,19.339618682861328
2002-08-28,12.819596290588379,,13.234936714172363,12.366600036621094,14.99188232421875,10.917007446289062,12.869049072265625,,19.32659339904785,19.11501121520996
2002-08-29,12.78166675567627,,13.119653701782227,12.377167701721191,14.877591133117676,11.068948745727539,12.725723266601562,,19.376420974731445,19.29315185546875
2002-08-30,12.927050590515137,,13.206116676330566,12.403575897216797,14.891045570373535,10.787859916687012,12.821273803710938,,19.319473266601562,19.300893783569336
2002-09-03,12.547775268554688,,12.681554794311523,11.796077728271484,14.373377799987793,10.256062507629395,12.540608406066895,,18.51508903503418,18.611574172973633
2002-09-04,12.598348617553711,,12.652739524841309,12.017942428588867,14.51456356048584,10.575143814086914,12.642130851745605,,19.084569931030273,18.96010971069336
2002-09-05,12.256999015808105,,12.675798416137695,11.838335037231445,14.259088516235352,10.218076705932617,12.63615608215332,,18.863893508911133,18.611574172973633
2002-09-06,12.50352668762207,,12.883316040039062,12.017942428588867,14.440605163574219,10.559946060180664,12.63615608215332,,18.863893508911133,19.192462921142578
2002-09-09,12.686847686767578,,12.866020202636719,12.208117485046387,14.561628341674805,10.673904418945312,12.886967658996582,,19.077442169189453,19.448055267333984
2002-09-10,12.756383895874023,,13.142707824707031,12.134162902832031,14.722970008850098,10.856232643127441,12.88099479675293,,19.148618698120117,19.68816375732422
2002-09-11,12.832234382629395,,13.073539733886719,12.065491676330566,14.722970008850098,10.917007446289062,12.857104301452637,,19.184223175048828,19.69588851928711
2002-09-12,12.58570384979248,,12.750733375549316,11.727402687072754,14.521289825439453,10.514363288879395,12.689897537231445,,18.821178436279297,19.20795440673828
2002-09-13,12.509847640991211,,12.889077186584473,11.8172025680542,14.171698570251465,10.559946060180664,12.761560440063477,,18.963544845581055,19.401580810546875
2002-09-16,12.408711433410645,,12.98131275177002,11.790791511535645,14.312883377075195,10.385210990905762,12.946684837341309,,18.963544845581055,19.455795288085938
2002-09-17,12.174822807312012,,12.560511589050293,11.537223815917969,14.017070770263672,10.256062507629395,12.618239402770996,,18.678817749023438,19.238937377929688
2002-09-18,12.073678016662598,,12.595101356506348,11.442140579223633,13.996910095214844,10.149701118469238,12.624208450317383,,18.785579681396484,19.262163162231445
2002-09-19,11.808184623718262,,12.237709045410156,11.04594612121582,13.72126293182373,9.693878173828125,12.259939193725586,,18.152048110961914,18.588336944580078
2002-09-20,12.037742614746094,,12.327542304992676,10.993894577026367,13.77323055267334,9.74705696105957,12.261140823364258,,18.294145584106445,18.867521286010742
2002-09-23,11.815181732177734,,12.257991790771484,10.999205589294434,13.5977783203125,9.443177223205566,12.213048934936523,,18.079917907714844,18.27814292907715
2002-09-24,11.319167137145996,,11.90445327758789,10.786766052246094,13.307600975036621,9.291232109069824,12.014719009399414,,18.065641403198242,17.991220474243164
2002-09-25,11.598968505859375,,12.229013442993164,10.999205589294434,13.564038276672363,9.648297309875488,12.110881805419922,,18.57976722717285,18.347942352294922
2002-09-26,11.764310836791992,,12.744832038879395,11.317870140075684,13.827217102050781,9.53433895111084,12.387358665466309,,18.90822982788086,18.789976119995117
2002-09-27,11.427275657653809,,12.507213592529297,10.967341423034668,13.300851821899414,9.298830032348633,12.02071762084961,,18.208457946777344,18.239377975463867
2002-09-30,11.249222755432129,,12.263787269592285,10.9779691696167,13.172637939453125,8.987348556518555,11.894506454467773,,18.122766494750977,17.580215454101562
2002-10-01,11.94871997833252,,12.652099609375,11.445333480834961,13.74623966217041,9.473565101623535,12.24911880493164,,18.686870574951172,18.06876564025879
2002-10-02,11.401838302612305,,12.513006210327148,10.988580703735352,13.273858070373535,9.260846138000488,12.182998657226562,,18.701152801513672,17.6655216217041
2002-10-03,11.300090789794922,,12.594147682189941,10.547767639160156,13.165885925292969,9.238056182861328,12.15295124053955,,18.629749298095703,17.580215454101562
2002-10-04,11.160195350646973,,12.379698753356934,10.255659103393555,12.821724891662598,9.040533065795898,12.02071762084961,,18.04422378540039,17.355318069458008
2002-10-07,10.829524040222168,,12.223217010498047,9.931686401367188,12.477564811706543,8.880990028381348,11.996682167053223,,18.00137710571289,16.680654525756836
2002-10-08,11.001214981079102,,12.08991813659668,10.314083099365234,12.57203197479248,8.880990028381348,12.24911880493164,,18.5297794342041,17.17695426940918
2002-10-09,10.57515811920166,,11.852290153503418,9.878576278686523,12.146900177001953,8.797422409057617,12.092845916748047,,18.336986541748047,16.556570053100586
2002-10-10,11.058452606201172,,12.130485534667969,10.399059295654297,12.565295219421387,9.260846138000488,12.146943092346191,,18.56548309326172,16.851255416870117
2002-10-11,11.503584861755371,,12.333334922790527,10.946098327636719,13.14564323425293,9.84582233428955,12.285177230834961,,18.786842346191406,17.6655216217041
2002-10-14,11.484509468078613,,12.675283432006836,11.025762557983398,13.071413040161133,9.861015319824219,12.48952579498291,,19.2795467376709,17.805097579956055
2002-10-15,12.088618278503418,,13.057807922363281,11.817112922668457,13.705743789672852,10.483977317810059,12.597715377807617,,19.622285842895508,18.689151763916016
2002-10-16,11.789742469787598,,12.85495376586914,11.6046724319458,13.368330001831055,9.914196014404297,12.33326244354248,,19.679418563842773,18.355695724487305
2002-10-17,12.126774787902832,,13.127351760864258,11.9498872756958,13.786728858947754,10.33203411102295,12.387358665466309,,19.92218589782715,18.55731773376465
2002-10-18,12.050474166870117,,13.115762710571289,11.939266204833984,13.766485214233398,10.468779563903809,12.531603813171387,,19.929336547851562,18.813222885131836
2002-10-21,12.4638090133667,,13.179516792297363,12.135772705078125,14.184881210327148,10.681499481201172,12.844144821166992,,19.993602752685547,19.23198890686035
2002-10-22,12.17129135131836,,12.808588981628418,12.02424430847168,13.989177703857422,10.635918617248535,12.621759414672852,,19.622285842895508,19.123424530029297
2002-10-23,12.152214050292969,,13.017231941223145,12.02955436706543,14.13088607788086,10.924606323242188,12.621759414672852,,19.493759155273438,19.340559005737305
2002-10-24,11.75158977508545,,12.80279541015625,11.811799049377441,13.83397102355957,10.749872207641602,12.435437202453613,,19.17243766784668,19.10016441345215
2002-10-25,12.09498405456543,,12.60573673248291,12.109221458435059,14.009422302246094,11.03856086730957,12.519577980041504,,19.522314071655273,19.487903594970703
2002-10-28,11.910567283630371,,12.58255386352539,12.077350616455078,13.813721656799316,11.015771865844727,12.243106842041016,,19.43663787841797,19.177711486816406
2002-10-29,11.853337287902832,,12.217422485351562,11.944576263427734,13.69900131225586,10.833443641662598,12.417410850524902,,19.193857192993164,19.154443740844727
2002-10-30,11.846975326538086,,12.623123168945312,12.077350616455078,13.712496757507324,11.205699920654297,12.471498489379883,,19.322385787963867,18.82099151611328
2002-10-31,11.89149284362793,,12.48982048034668,11.981757164001465,13.820473670959473,11.213298797607422,12.357303619384766,,19.179580688476562,18.766700744628906
2002-11-01,12.145853042602539,,12.820184707641602,12.151708602905273,14.002673149108887,11.547567367553711,12.513571739196777,,19.37236785888672,19.04587745666504
2002-11-04,12.107697486877441,,12.60573673248291,12.252617835998535,14.016173362731934,11.995797157287598,12.231085777282715,,19.400938034057617,18.9605770111084
2002-11-05,12.209444999694824,,12.866545677185059,12.295105934143066,14.151142120361328,11.91982364654541,12.351289749145508,,19.64371681213379,19.216480255126953
2002-11-06,12.527397155761719,,12.982461929321289,12.321662902832031,14.41431999206543,12.109750747680664,12.303213119506836,,20.0435848236084,19.43362045288086
2002-11-07,12.266679763793945,,12.739038467407227,11.875534057617188,14.103893280029297,11.631135940551758,12.273158073425293,,19.95789337158203,18.9605770111084
2002-11-08,12.082260131835938,,12.663691520690918,11.811799049377441,13.89470386505127,11.547567367553711,12.195023536682129,,19.829362869262695,18.712417602539062
