Date,Open,High,Low,Close,Adj Close,Volume
2011-10-07,117.16999816894531,117.25,115.05999755859375,115.70999908447266,93.06890106201172,312657900
2011-10-10,117.68000030517578,119.62999725341797,117.66999816894531,119.58000183105469,96.18164825439453,230666300
2011-10-11,118.87000274658203,120.04000091552734,118.75,119.69999694824219,96.27816772460938,209088000
2011-10-12,120.5999984741211,122.13999938964844,120.33000183105469,120.75,97.1226806640625,281544900
2011-10-13,120.04000091552734,120.87000274658203,119.12000274658203,120.51000213623047,96.92964935302734,212538800
2011-10-14,121.91000366210938,122.5999984741211,121.2300033569336,122.56999969482422,98.5865707397461,211397600
2011-10-17,121.98999786376953,122.55000305175781,119.93000030517578,120.2300033569336,96.7044677734375,202311600
2011-10-18,120.13999938964844,123.5,119.19999694824219,122.58000183105469,98.59463500976562,318857900
2011-10-19,122.37999725341797,123.08000183105469,120.70999908447266,121.12999725341797,97.42832946777344,226601300
2011-10-20,121.43000030517578,122.0999984741211,119.81999969482422,121.66000366210938,97.85464477539062,262075600
2011-10-21,123.08999633789062,124.12000274658203,122.72000122070312,123.97000122070312,99.712646484375,278999400
2011-10-24,124.16999816894531,125.80000305175781,124.05999755859375,125.48999786376953,100.93519592285156,203215600
2011-10-25,124.88999938964844,124.94999694824219,122.77999877929688,123.05000305175781,98.97264862060547,268596800
2011-10-26,124.3499984741211,124.7699966430664,122.20999908447266,124.30000305175781,99.9780502319336,289053800
2011-10-27,127.62999725341797,129.4199981689453,126.61000061035156,128.6300048828125,103.46080780029297,393220200
2011-10-28,128.0,128.85000610351562,127.80000305175781,128.60000610351562,103.43669128417969,225906500
2011-10-31,127.16000366210938,128.6199951171875,125.31999969482422,125.5,100.94327545166016,228146700
2011-11-01,122.02999877929688,123.51000213623047,121.5199966430664,122.0,98.12808227539062,416565800
2011-11-02,123.83000183105469,124.4000015258789,122.79000091552734,123.98999786376953,99.72872924804688,244717600
2011-11-03,125.2699966430664,126.5,123.5999984741211,126.25,101.5464859008789,291174800
2011-11-04,125.2300033569336,125.69999694824219,124.01000213623047,125.4800033569336,100.92718505859375,249401600
2011-11-07,125.38999938964844,126.38999938964844,124.19999694824219,126.26000213623047,101.5545425415039,196617200
2011-11-08,126.91999816894531,128.02000427246094,125.70999908447266,127.87999725341797,102.85755157470703,224426300
2011-11-09,124.88999938964844,125.80000305175781,122.86000061035156,123.16000366210938,99.06114196777344,337982000
2011-11-10,124.79000091552734,124.94000244140625,123.0199966430664,124.31999969482422,99.99417114257812,231866500
2011-11-11,125.83000183105469,126.98999786376953,125.79000091552734,126.66000366210938,101.87628173828125,189924400
2011-11-14,126.19000244140625,127.44999694824219,124.91999816894531,125.45999908447266,100.91107940673828,159258300
2011-11-15,125.16999816894531,126.75,124.72000122070312,126.08000183105469,101.4097671508789,184709400
2011-11-16,124.80999755859375,126.33999633789062,123.9000015258789,124.08000183105469,99.80109405517578,235782500
2011-11-17,123.8499984741211,124.16000366210938,121.2300033569336,122.11000061035156,98.21659851074219,331219600
2011-11-18,122.5,122.75,121.47000122070312,121.9800033569336,98.1120376586914,215580400
2011-11-21,120.19999694824219,120.3499984741211,118.6500015258789,119.66000366210938,96.2459716796875,229611600
2011-11-22,119.4000015258789,120.0999984741211,118.5199966430664,119.19000244140625,95.86798095703125,216494900
2011-11-23,118.06999969482422,119.19000244140625,116.55999755859375,116.55999755859375,93.75254821777344,224329100
2011-11-25,116.37999725341797,117.69999694824219,116.19999694824219,116.33999633789062,93.57559967041016,99557000
2011-11-28,119.54000091552734,120.18000030517578,118.81999969482422,119.70999908447266,96.28619384765625,210686000
2011-11-29,120.05000305175781,121.0,119.61000061035156,120.05000305175781,96.5596694946289,199241500
2011-11-30,123.48999786376953,125.22000122070312,120.0,124.98999786376953,100.5330581665039,324439500
2011-12-01,124.8499984741211,125.63999938964844,124.43000030517578,124.97000122070312,100.5169677734375,176954800
2011-12-02,126.12000274658203,126.5,124.77999877929688,124.86000061035156,100.4284896850586,221109700
2011-12-05,126.83999633789062,127.18000030517578,125.44000244140625,126.22000122070312,101.52236938476562,225263900
2011-12-06,126.20999908447266,127.11000061035156,125.76000213623047,126.26000213623047,101.5545425415039,178842100
2011-12-07,125.83999633789062,127.26000213623047,124.97000122070312,126.7300033569336,101.93257904052734,237802500
2011-12-08,125.9000015258789,126.18000030517578,123.6500015258789,123.94999694824219,99.69654846191406,240862800
2011-12-09,124.51000213623047,126.37000274658203,124.4000015258789,126.05000305175781,101.3856430053711,209111400
2011-12-12,124.94999694824219,124.97000122070312,123.16000366210938,124.20999908447266,99.90564727783203,215826100
2011-12-13,124.86000061035156,125.56999969482422,122.44999694824219,123.05000305175781,98.97264862060547,245159800
2011-12-14,122.55999755859375,123.02999877929688,121.47000122070312,121.73999786376953,97.91897583007812,238618800
2011-12-15,123.02999877929688,123.19999694824219,121.98999786376953,122.18000030517578,98.27287292480469,199109200
2011-12-16,122.2300033569336,122.94999694824219,121.30000305175781,121.58999633789062,98.41857147216797,220481400
2011-12-19,122.05999755859375,122.31999969482422,120.02999877929688,120.29000091552734,97.3663558959961,183903000
2011-12-20,122.18000030517578,124.13999938964844,120.37000274658203,123.93000030517578,100.3126449584961,225418100
2011-12-21,123.93000030517578,124.36000061035156,122.75,124.16999816894531,100.50691986083984,194230900
2011-12-22,124.62999725341797,125.4000015258789,124.2300033569336,125.2699966430664,101.39730834960938,119465400
2011-12-23,125.66999816894531,126.43000030517578,125.41000366210938,126.38999938964844,102.30384826660156,92187200
2011-12-27,126.16999816894531,126.81999969482422,126.05999755859375,126.48999786376953,102.38479614257812,86075700
2011-12-28,126.51000213623047,126.52999877929688,124.7300033569336,124.83000183105469,101.0411605834961,119107100
2011-12-29,125.23999786376953,126.25,124.86000061035156,126.12000274658203,102.0853271484375,123507200
2011-12-30,126.0199966430664,126.33000183105469,125.5,125.5,101.58346557617188,95599000
2012-01-03,127.76000213623047,128.3800048828125,127.43000030517578,127.5,103.20230102539062,193697900
2012-01-04,127.19999694824219,127.80999755859375,126.70999908447266,127.69999694824219,103.36418914794922,127186500
2012-01-05,127.01000213623047,128.22999572753906,126.43000030517578,128.0399932861328,103.63941955566406,173895000
2012-01-06,128.1999969482422,128.22000122070312,127.29000091552734,127.70999908447266,103.37228393554688,148050000
2012-01-09,128.0,128.17999267578125,127.41000366210938,128.02000427246094,103.62322998046875,99530200
2012-01-10,129.38999938964844,129.64999389648438,128.9499969482422,129.1300048828125,104.52169036865234,115282000
2012-01-11,128.72999572753906,129.3699951171875,128.52000427246094,129.1999969482422,104.57835388183594,111540700
2012-01-12,129.57000732421875,129.6999969482422,128.5399932861328,129.50999450683594,104.82926940917969,118983700
2012-01-13,128.63999938964844,129.0500030517578,127.72000122070312,128.83999633789062,104.2869644165039,179836200
2012-01-17,130.0800018310547,130.32000732421875,128.89999389648438,129.33999633789062,104.6916732788086,132209200
2012-01-18,129.30999755859375,130.83999633789062,129.0800018310547,130.77000427246094,105.84912109375,163395200
2012-01-19,131.22000122070312,131.57000732421875,130.8000030517578,131.4600067138672,106.40766143798828,126328900
2012-01-20,131.24000549316406,131.9499969482422,130.9199981689453,131.9499969482422,106.80426788330078,138230200
2012-01-23,131.50999450683594,132.25,130.97999572753906,131.61000061035156,106.52908325195312,129295800
2012-01-24,130.8000030517578,131.5,130.60000610351562,131.4600067138672,106.40766143798828,103083300
2012-01-25,131.25999450683594,132.8699951171875,130.75,132.55999755859375,107.29802703857422,198613200
2012-01-26,133.14999389648438,133.39999389648438,131.36000061035156,131.8800048828125,106.74762725830078,184880500
2012-01-27,131.24000549316406,132.0500030517578,131.14999389648438,131.82000732421875,106.69906616210938,135259100
2012-01-30,130.50999450683594,131.44000244140625,130.05999755859375,131.3699951171875,106.3348159790039,147311800
2012-01-31,132.02000427246094,132.17999267578125,130.67999267578125,131.32000732421875,106.29434967041016,157212000
2012-02-01,132.2899932861328,133.13999938964844,132.1300048828125,132.47000122070312,107.2251968383789,166234500
2012-02-02,132.72999572753906,133.02000427246094,132.2100067138672,132.67999267578125,107.39514923095703,113090400
2012-02-03,134.0,134.6199951171875,133.77000427246094,134.5399932861328,108.90071105957031,160598500
2012-02-06,133.97999572753906,134.50999450683594,133.8300018310547,134.4499969482422,108.82786560058594,107694500
2012-02-07,134.1699981689453,135.02000427246094,133.63999938964844,134.7899932861328,109.10307312011719,135528100
2012-02-08,134.86000061035156,135.22000122070312,134.30999755859375,135.19000244140625,109.42681884765625,139361400
2012-02-09,135.41000366210938,135.58999633789062,134.55999755859375,135.36000061035156,109.5644302368164,148602900
2012-02-10,134.16000366210938,134.47000122070312,133.83999633789062,134.36000061035156,108.7549819946289,167907500
2012-02-13,135.32000732421875,135.52000427246094,134.74000549316406,135.36000061035156,109.5644302368164,115841900
2012-02-14,135.0,135.27000427246094,134.25,135.19000244140625,109.42681884765625,165329500
2012-02-15,135.6300048828125,135.8300018310547,134.2899932861328,134.55999755859375,108.91690063476562,195195100
2012-02-16,134.57000732421875,136.1699981689453,134.3300018310547,136.0500030517578,110.12294006347656,186567800
2012-02-17,136.52000427246094,136.6300048828125,135.9600067138672,136.41000366210938,110.41436004638672,129869400
2012-02-21,136.72999572753906,137.0500030517578,136.0500030517578,136.47000122070312,110.46290588378906,134042300
2012-02-22,136.25999450683594,136.5500030517578,135.7899932861328,136.02999877929688,110.10676574707031,124455300
2012-02-23,135.9600067138672,136.72999572753906,135.5,136.6300048828125,110.59242248535156,137704300
2012-02-24,136.92999267578125,137.1999969482422,136.6300048828125,136.92999267578125,110.835205078125,105539100
2012-02-27,136.02000427246094,137.52999877929688,135.8000030517578,137.16000366210938,111.02140808105469,145728900
2012-02-28,137.1999969482422,137.72000122070312,136.92999267578125,137.55999755859375,111.34517669677734,129355900
2012-02-29,137.75999450683594,138.19000244140625,136.5399932861328,137.02000427246094,110.9080581665039,185934700
2012-03-01,137.30999755859375,137.99000549316406,136.92999267578125,137.72999572753906,111.48278045654297,145023500
2012-03-02,137.63999938964844,137.82000732421875,137.0,137.30999755859375,111.14285278320312,120638300
2012-03-05,137.10000610351562,137.1999969482422,136.27999877929688,136.75,110.6895523071289,140765000
2012-03-06,135.35000610351562,135.42999267578125,134.36000061035156,134.75,109.07069396972656,202129900
2012-03-07,135.05999755859375,135.91000366210938,134.92999267578125,135.69000244140625,109.83153533935547,143692200
2012-03-08,136.52000427246094,137.32000732421875,136.24000549316406,137.0399932861328,110.92424774169922,116968900
2012-03-09,137.3000030517578,137.92999267578125,137.1300048828125,137.57000732421875,111.35327911376953,122836800
2012-03-12,137.5500030517578,137.75999450683594,137.08999633789062,137.5800018310547,111.36138153076172,104003500
2012-03-13,138.32000732421875,140.1300048828125,138.08999633789062,140.05999755859375,113.36872863769531,184090500
2012-03-14,140.10000610351562,140.4499969482422,139.47999572753906,139.91000366210938,113.24732971191406,145163600
2012-03-15,140.1199951171875,140.77999877929688,139.75999450683594,140.72000122070312,113.90294647216797,165118500
2012-03-16,140.36000061035156,140.47999572753906,140.0,140.3000030517578,114.06068420410156,152893500
2012-03-19,140.2100067138672,141.27999877929688,140.11000061035156,140.85000610351562,114.50784301757812,125291100
2012-03-20,140.0500030517578,140.61000061035156,139.63999938964844,140.44000244140625,114.17449188232422,121729700
2012-03-21,140.52000427246094,140.64999389648438,139.9199981689453,140.2100067138672,113.987548828125,122388400
2012-03-22,139.17999267578125,139.5500030517578,138.74000549316406,139.1999969482422,113.16637420654297,135216700
2012-03-23,139.32000732421875,139.80999755859375,138.5500030517578,139.64999389648438,113.5322494506836,120521000
2012-03-26,140.64999389648438,141.61000061035156,140.60000610351562,141.61000061035156,115.12572479248047,120164000
2012-03-27,141.74000549316406,141.8300018310547,141.0800018310547,141.1699981689453,114.76797485351562,119868500
2012-03-28,141.10000610351562,141.32000732421875,139.63999938964844,140.47000122070312,114.19890594482422,148562100
2012-03-29,139.63999938964844,140.49000549316406,139.08999633789062,140.22999572753906,114.0037612915039,164963700
2012-03-30,140.9199981689453,141.0500030517578,140.0500030517578,140.80999755859375,114.47530364990234,135486800
2012-04-02,140.63999938964844,142.2100067138672,140.36000061035156,141.83999633789062,115.31268310546875,151741100
2012-04-03,141.63999938964844,141.8800048828125,140.42999267578125,141.25999450683594,114.84111785888672,155806700
2012-04-04,140.22000122070312,140.33999633789062,139.33999633789062,139.86000061035156,113.7030029296875,146896000
2012-04-05,139.3800048828125,140.1999969482422,139.25999450683594,139.7899932861328,113.64608001708984,137439400
2012-04-09,138.02999877929688,139.83999633789062,137.83999633789062,138.22000122070312,112.36965942382812,127555900
2012-04-10,137.9499969482422,138.33999633789062,135.75999450683594,135.89999389648438,110.48360443115234,235360300
2012-04-11,137.2899932861328,137.5399932861328,136.75,137.0,111.37786102294922,154133000
2012-04-12,137.1300048828125,138.89999389648438,137.02999877929688,138.7899932861328,112.83309173583984,154321500
2012-04-13,138.47000122070312,138.82000732421875,137.00999450683594,137.13999938964844,111.49174499511719,169246700
2012-04-16,137.83999633789062,138.0399932861328,136.5800018310547,137.0500030517578,111.4184799194336,147825300
2012-04-17,137.83999633789062,139.36000061035156,137.6999969482422,139.0800018310547,113.06886291503906,147877600
2012-04-18,138.4600067138672,139.0800018310547,138.3800048828125,138.61000061035156,112.686767578125,123884200
2012-04-19,138.6300048828125,139.14999389648438,137.07000732421875,137.72000122070312,111.96319580078125,198666700
2012-04-20,138.3300018310547,138.8300018310547,137.8699951171875,137.9499969482422,112.15021514892578,143199600
2012-04-23,136.5399932861328,136.91000366210938,135.94000244140625,136.7899932861328,111.20713806152344,171844900
2012-04-24,136.91000366210938,137.66000366210938,136.8000030517578,137.30999755859375,111.62989044189453,137484200
2012-04-25,138.64999389648438,139.25,138.52999877929688,139.19000244140625,113.15829467773438,150252200
2012-04-26,138.88999938964844,140.32000732421875,138.80999755859375,140.16000366210938,113.94691467285156,136291600
2012-04-27,140.5800018310547,140.7899932861328,139.8000030517578,140.38999938964844,114.1338882446289,130725000
2012-04-30,140.11000061035156,140.2100067138672,139.49000549316406,139.8699951171875,113.71110534667969,115092200
2012-05-01,139.7899932861328,141.66000366210938,139.6300048828125,140.74000549316406,114.4184341430664,138832200
2012-05-02,139.9199981689453,140.4600067138672,139.4600067138672,140.32000732421875,114.07695770263672,121081000
2012-05-03,140.33999633789062,140.4499969482422,138.99000549316406,139.25,113.20709228515625,143759700
2012-05-04,138.52000427246094,139.3000030517578,136.9199981689453,137.0,111.37786102294922,193927300
2012-05-07,136.50999450683594,137.55999755859375,136.4600067138672,137.10000610351562,111.45917510986328,127765900
2012-05-08,136.27999877929688,136.77000427246094,134.9199981689453,136.5500030517578,111.01203155517578,213377700
2012-05-09,135.10000610351562,136.61000061035156,134.49000549316406,135.74000549316406,110.353515625,220752500
2012-05-10,136.67999267578125,136.85000610351562,135.7100067138672,136.02000427246094,110.58116912841797,150600000
2012-05-11,135.1699981689453,136.8699951171875,135.11000061035156,135.61000061035156,110.24784088134766,153032400
2012-05-14,134.30999755859375,135.61000061035156,133.91000366210938,134.11000061035156,109.02836608886719,163910000
2012-05-15,134.02000427246094,134.80999755859375,133.1300048828125,133.33999633789062,108.4023666381836,207629300
2012-05-16,133.94000244140625,134.5500030517578,132.8000030517578,132.8300018310547,107.98774719238281,207265500
2012-05-17,132.86000061035156,133.02000427246094,130.7899932861328,130.86000061035156,106.38615417480469,247992900
2012-05-18,131.3699951171875,131.60000610351562,129.5500030517578,129.74000549316406,105.47565460205078,319615900
2012-05-21,130.16000366210938,132.02000427246094,129.9499969482422,131.97000122070312,107.2885971069336,177861100
2012-05-22,132.30999755859375,133.22999572753906,131.33999633789062,132.1999969482422,107.4755859375,197531200
2012-05-23,131.25,132.4600067138672,129.99000549316406,132.27000427246094,107.53250122070312,204958400
2012-05-24,132.6300048828125,132.83999633789062,131.4199981689453,132.52999877929688,107.74384307861328,167357600
2012-05-25,132.47999572753906,132.85000610351562,131.77999877929688,132.10000610351562,107.39429473876953,135465600
2012-05-29,133.16000366210938,133.92999267578125,131.1699981689453,133.6999969482422,108.69502258300781,152883500
2012-05-30,132.55999755859375,133.69000244140625,131.49000549316406,131.75999450683594,107.11784362792969,162370400
2012-05-31,131.7100067138672,132.4499969482422,130.33999633789062,131.47000122070312,106.88211059570312,196186000
2012-06-01,129.41000366210938,131.5,128.16000366210938,128.16000366210938,104.19115447998047,253240900
2012-06-04,128.38999938964844,128.74000549316406,127.13999938964844,128.10000610351562,104.14239501953125,202545800
2012-06-05,127.8499984741211,129.25999450683594,127.77999877929688,129.07000732421875,104.93096160888672,164149400
2012-06-06,129.97000122070312,132.02999877929688,129.92999267578125,131.97000122070312,107.2885971069336,184202800
2012-06-07,133.47000122070312,133.52999877929688,131.77999877929688,132.0500030517578,107.35364532470703,184772700
2012-06-08,131.7100067138672,133.1300048828125,131.2899932861328,133.10000610351562,108.20726013183594,143915400
2012-06-11,134.1699981689453,134.25,131.27999877929688,131.41000366210938,106.83332061767578,169756100
2012-06-12,131.7899932861328,133.00999450683594,131.16000366210938,132.9199981689453,108.06092071533203,181931800
2012-06-13,132.52999877929688,133.36000061035156,131.6199951171875,132.07000732421875,107.3698959350586,172223900
2012-06-14,132.33999633789062,134.0,131.97999572753906,133.47000122070312,108.508056640625,230615500
2012-06-15,133.3800048828125,134.25999450683594,133.10000610351562,134.13999938964844,109.61782836914062,169444500
2012-06-18,133.5800018310547,134.72999572753906,133.27999877929688,134.39999389648438,109.83023834228516,131360900
2012-06-19,135.0800018310547,136.25,134.3699951171875,135.6999969482422,110.89263916015625,137382600
2012-06-20,135.7100067138672,136.10000610351562,134.27000427246094,135.47999572753906,110.7128677368164,206451800
2012-06-21,135.63999938964844,135.77999877929688,132.3300018310547,132.44000244140625,108.22859954833984,205272200
2012-06-22,133.1300048828125,133.7100067138672,132.6199951171875,133.4600067138672,109.06212615966797,130029200
2012-06-25,132.0500030517578,132.10000610351562,130.85000610351562,131.32000732421875,107.31334686279297,146375700
2012-06-26,131.6999969482422,132.3800048828125,130.92999267578125,131.97999572753906,107.85266876220703,141634000
2012-06-27,132.4199981689453,133.42999267578125,131.97000122070312,133.1699981689453,108.82511901855469,108088000
2012-06-28,132.2899932861328,132.99000549316406,131.27999877929688,132.7899932861328,108.51460266113281,169242100
2012-06-29,135.1999969482422,136.27000427246094,134.85000610351562,136.10000610351562,111.21952056884766,212250900
2012-07-02,136.47999572753906,136.64999389648438,135.52000427246094,136.50999450683594,111.55455017089844,129524500
2012-07-03,136.47999572753906,137.50999450683594,136.33999633789062,137.41000366210938,112.28999328613281,80450000
2012-07-05,136.89999389648438,137.8000030517578,136.2899932861328,136.7899932861328,111.78335571289062,126177500
2012-07-06,135.47000122070312,135.77000427246094,134.85000610351562,135.49000549316406,110.72101593017578,151192100
2012-07-09,135.3800048828125,135.57000732421875,134.6999969482422,135.32000732421875,110.58210754394531,103780500
2012-07-10,136.00999450683594,136.22999572753906,133.67999267578125,134.13999938964844,109.61782836914062,167884800
2012-07-11,134.2100067138672,134.60000610351562,133.3800048828125,134.16000366210938,109.63410186767578,141733400
2012-07-12,133.3800048828125,134.22999572753906,132.60000610351562,133.50999450683594,109.10298156738281,143583200
2012-07-13,133.86000061035156,135.88999938964844,133.83999633789062,135.75,110.93345642089844,129642600
2012-07-16,135.44000244140625,135.8300018310547,134.89999389648438,135.42999267578125,110.67198181152344,97525200
2012-07-17,135.97000122070312,136.63999938964844,134.5500030517578,136.36000061035156,111.43196105957031,138860300
2012-07-18,136.0399932861328,137.63999938964844,135.9600067138672,137.3699951171875,112.25733947753906,113349700
2012-07-19,137.64999389648438,138.17999267578125,137.2100067138672,137.72999572753906,112.5515365600586,129847300
2012-07-20,136.9499969482422,137.16000366210938,136.32000732421875,136.47000122070312,111.5218505859375,142904500
2012-07-23,134.47000122070312,136.3800048828125,133.83999633789062,135.08999633789062,110.39415740966797,145210900
2012-07-24,135.19000244140625,135.25,133.02999877929688,133.92999267578125,109.4461898803711,173301200
2012-07-25,134.2100067138672,134.55999755859375,133.25,133.9600067138672,109.47071075439453,129122300
2012-07-26,135.88999938964844,136.4600067138672,135.25999450683594,136.1699981689453,111.27670288085938,156526500
2012-07-27,136.88999938964844,139.07000732421875,136.13999938964844,138.67999267578125,113.3278579711914,236768900
2012-07-30,138.52000427246094,139.33999633789062,138.27000427246094,138.67999267578125,113.3278579711914,106782000
2012-07-31,138.49000549316406,138.8699951171875,137.7100067138672,137.7100067138672,112.5351791381836,120575900
2012-08-01,138.6999969482422,138.72999572753906,137.39999389648438,137.58999633789062,112.43712615966797,138293800
2012-08-02,136.5500030517578,137.57000732421875,135.5800018310547,136.63999938964844,111.66078186035156,199556600
2012-08-03,138.55999755859375,139.63999938964844,136.67999267578125,139.35000610351562,113.8753662109375,157825000
2012-08-06,139.72000122070312,140.1699981689453,139.55999755859375,139.6199951171875,114.09598541259766,86326200
2012-08-07,140.17999267578125,140.9199981689453,140.02999877929688,140.32000732421875,114.66805267333984,109545100
2012-08-08,139.85000610351562,140.64999389648438,139.80999755859375,140.49000549316406,114.80695343017578,89754700
2012-08-09,140.2899932861328,140.88999938964844,140.14999389648438,140.61000061035156,114.90501403808594,90291700
2012-08-10,140.0399932861328,140.88999938964844,139.80999755859375,140.83999633789062,115.09296417236328,99792700
2012-08-13,140.60000610351562,140.83999633789062,140.0399932861328,140.77000427246094,115.03580474853516,79426900
2012-08-14,141.2899932861328,141.3800048828125,140.3699951171875,140.7899932861328,115.0521240234375,102379400
2012-08-15,140.63999938964844,141.19000244140625,140.5500030517578,140.9499969482422,115.18285369873047,71085900
2012-08-16,141.14999389648438,142.16000366210938,140.8000030517578,141.99000549316406,116.03275299072266,112014200
2012-08-17,142.22999572753906,142.3000030517578,141.86000061035156,142.17999267578125,116.18800354003906,90813700
2012-08-20,141.97999572753906,142.22000122070312,141.58999633789062,142.19000244140625,116.19617462158203,78255700
2012-08-21,142.5399932861328,143.08999633789062,141.4499969482422,141.75999450683594,115.84477233886719,105581100
2012-08-22,141.39999389648438,142.0500030517578,141.07000732421875,141.82000732421875,115.89382934570312,133243500
2012-08-23,141.47000122070312,141.47999572753906,140.44000244140625,140.66000366210938,114.94591522216797,111466400
2012-08-24,140.30999755859375,141.8300018310547,140.22000122070312,141.50999450683594,115.6404800415039,99481200
2012-08-27,141.88999938964844,142.0800018310547,141.33999633789062,141.5399932861328,115.6650161743164,68785900
2012-08-28,141.17999267578125,141.83999633789062,140.97000122070312,141.39999389648438,115.55056762695312,75689600
2012-08-29,141.52000427246094,141.88999938964844,141.1199951171875,141.50999450683594,115.6404800415039,65421300
2012-08-30,140.89999389648438,140.94000244140625,140.19000244140625,140.49000549316406,114.80695343017578,96589900
2012-08-31,141.2899932861328,141.82000732421875,140.36000061035156,141.16000366210938,115.35447692871094,151970400
2012-09-04,141.0399932861328,141.4600067138672,140.1300048828125,141.02999877929688,115.24826049804688,120226200
2012-09-05,141.08999633789062,141.47000122070312,140.6300048828125,140.91000366210938,115.15019989013672,100660300
2012-09-06,141.75999450683594,143.77999877929688,141.75,143.77000427246094,117.4873275756836,158272500
2012-09-07,144.00999450683594,144.38999938964844,143.8800048828125,144.3300018310547,117.94495391845703,107272100
2012-09-10,144.19000244140625,144.44000244140625,143.4600067138672,143.50999450683594,117.27485656738281,86458500
2012-09-11,143.60000610351562,144.3699951171875,143.55999755859375,143.91000366210938,117.60174560546875,88760000
2012-09-12,144.38999938964844,144.5500030517578,143.89999389648438,144.38999938964844,117.99400329589844,87640900
2012-09-13,144.3699951171875,147.0399932861328,143.99000549316406,146.58999633789062,119.79177856445312,225470200
2012-09-14,146.8800048828125,148.11000061035156,146.75999450683594,147.24000549316406,120.32295227050781,169777000
2012-09-17,146.94000244140625,147.19000244140625,146.3699951171875,146.74000549316406,119.91436004638672,119427800
2012-09-18,146.49000549316406,146.80999755859375,146.25,146.6199951171875,119.8163070678711,98326600
2012-09-19,146.7899932861328,147.1699981689453,146.41000366210938,146.6999969482422,119.88172149658203,128318300
2012-09-20,146.02999877929688,146.7899932861328,145.6300048828125,146.7100067138672,119.88987731933594,154009800
2012-09-21,146.63999938964844,146.6699981689453,145.80999755859375,145.8699951171875,119.83977508544922,108737500
2012-09-24,145.14999389648438,145.97999572753906,145.0399932861328,145.64999389648438,119.65902709960938,95682000
2012-09-25,145.9600067138672,146.24000549316406,144.05999755859375,144.10000610351562,118.38561248779297,133165200
2012-09-26,144.07000732421875,144.11000061035156,142.9499969482422,143.2899932861328,117.72015380859375,146502200
2012-09-27,143.88999938964844,144.97000122070312,143.50999450683594,144.63999938964844,118.82926940917969,111830300
2012-09-28,144.08999633789062,144.55999755859375,143.4600067138672,143.97000122070312,118.27882385253906,150696100
2012-10-01,144.52000427246094,145.69000244140625,144.00999450683594,144.35000610351562,118.59100341796875,135911200
2012-10-02,144.9199981689453,145.14999389648438,143.8300018310547,144.5,118.7142333984375,113422200
2012-10-03,144.88999938964844,145.42999267578125,144.1300048828125,145.08999633789062,119.19895935058594,121283100
2012-10-04,145.63999938964844,146.33999633789062,145.44000244140625,146.1300048828125,120.05338287353516,124311600
2012-10-05,146.91000366210938,147.16000366210938,145.6999969482422,146.13999938964844,120.06156921386719,124842100
2012-10-08,145.60000610351562,146.1199951171875,145.30999755859375,145.63999938964844,119.6508560180664,78415400
2012-10-09,145.52999877929688,145.64999389648438,144.14999389648438,144.1999969482422,118.46778869628906,148872900
2012-10-10,144.17999267578125,144.32000732421875,143.08999633789062,143.27999877929688,117.71192169189453,124247500
2012-10-11,144.27999877929688,144.49000549316406,143.3300018310547,143.36000061035156,117.77767181396484,123601500
2012-10-12,143.4600067138672,143.9499969482422,142.5800018310547,142.88999938964844,117.39157104492188,124181900
2012-10-15,143.22999572753906,144.22999572753906,142.77000427246094,144.0800018310547,118.36917114257812,107689100
2012-10-16,144.75999450683594,145.63999938964844,144.66000366210938,145.5399932861328,119.56868743896484,108815500
2012-10-17,145.63999938964844,146.32000732421875,145.4199981689453,146.1999969482422,120.11084747314453,128834100
2012-10-18,145.82000732421875,146.52000427246094,145.3300018310547,145.82000732421875,119.79867553710938,148108500
2012-10-19,145.5500030517578,145.55999755859375,143.0500030517578,143.38999938964844,117.80229949951172,185645200
2012-10-22,143.14999389648438,143.6699981689453,142.27999877929688,143.41000366210938,117.81878662109375,125578600
2012-10-23,141.86000061035156,142.05999755859375,140.8300018310547,141.4199981689453,116.18386840820312,192056300
2012-10-24,141.92999267578125,142.10000610351562,140.8000030517578,141.02000427246094,115.85526275634766,120179400
2012-10-25,142.02000427246094,142.27999877929688,140.57000732421875,141.42999267578125,116.19206237792969,134457400
2012-10-26,141.3000030517578,141.83999633789062,140.38999938964844,141.35000610351562,116.12632751464844,146023500
2012-10-31,141.85000610351562,142.02999877929688,140.67999267578125,141.35000610351562,116.12632751464844,103438500
2012-11-01,141.64999389648438,143.00999450683594,141.52000427246094,142.8300018310547,117.34228515625,100995600
2012-11-02,143.67999267578125,143.72000122070312,141.41000366210938,141.55999755859375,116.29884338378906,137702200
2012-11-05,141.35000610351562,142.1699981689453,140.92999267578125,141.85000610351562,116.5371322631836,98378500
2012-11-06,142.27999877929688,143.52000427246094,142.1300048828125,142.9600067138672,117.44908142089844,107068100
2012-11-07,141.66000366210938,141.67999267578125,139.05999755859375,139.72000122070312,114.78726196289062,264304500
2012-11-08,139.6999969482422,140.41000366210938,137.92999267578125,138.0399932861328,113.40701293945312,181517300
2012-11-09,137.6199951171875,139.44000244140625,137.5500030517578,138.16000366210938,113.50560760498047,201055300
2012-11-12,138.58999633789062,138.80999755859375,137.9600067138672,138.27000427246094,113.59598541259766,97677500
2012-11-13,137.5399932861328,139.25,137.36000061035156,137.7899932861328,113.2016372680664,123018300
2012-11-14,138.2100067138672,138.42999267578125,135.6199951171875,135.92999267578125,111.67353820800781,191505000
